ID_notice,Titre_propre_x,Titre_collection_x,Titre_programme,Chaine,Date_de_diffusion,Jour,Statut_de_diffusion,Heure_de_diffusion,Heure_de_fin_de_diffusion,Duree,Genre,Generique,Descripteurs,Chapeau,Societe_de_programmes,Producteurs,Extension_geographique,Fonds,Titre_materiel,Titre_propre_y,Titre_collection_y,Date de diffusion,Image,Personnalité,Événement,Lieu,Illustration
2291544001020,[Europe : factuel Matignon],20 heures le journal,20 heures le journal : [émission du 9 Mai 2003],France 2,09/05/2003,vendredi,Première diffusion,20:10:53,20:12:23,00:01:30:00,Journal télévisé,"JOU,Chapel Jean Paul ; JRI,Barrois Mathias ; PAR,Raffarin Jean Pierre",Union européenne ; Paris ; campagne d'information (Journée de l'Europe) ; jeunesse ; réunion,"Brève et reportage sur la signature du traité de la Communauté économique du charbon et de l'acier, le 9 mai 1950, par Robert SCHUMANN, acte fondateur de l'Europe.",France 2,"Producteur, Paris : France 2, 2002",National,France 2 Actualités,[Journée de programme F2 du 9 mai 2003],[Europe : factuel Matignon]_x000D_,20 heures le journal_x000D_,2003-05-09 00:00:00,090503_EuropeFactuelMatignon_20h_FR2_1,Robert Schuman,Schuman Declaration,Paris,"Discourse, BW"
6411985001023,Europe : la PAC cauchemar des agriculteurs,20 heures,20 heures : [émission du 29 mars 2019],France 2,29/03/2019,vendredi,Première diffusion,20:21:35,20:22:19,00:00:44:00,Journal télévisé ; Reportage,"JOU,Decherf Laurence ; JRI,Faure Frédéric ; JRI,Tribouart Annie ; PRE,Delahousse Laurent ; PAR,Trouvé Aurélie ; PAR,Rossignol Christophe ; MON,Bequet Annie Claude",Union européenne ; politique agricole ; PAC ; réforme ; agriculture ; agriculteur ; subvention,"Reportage. En France, 9 fermes sur 10 touchent des subventions de la Politique Agricole Commune (PAC), ce qui représente plus de 9 milliards d'euros chaque année. A sa mise en place, la PAC versait des subventions aux agriculteurs pour leur garantir un prix de vente sur leurs productions. Dans les années 80, l'offre est supérieure à la demande. La PAC est réformée. Les critères pour toucher les aides changent. A chaque réforme, les agriculteurs protestent, parce que leurs revenus et leurs exploitations dépendent de ces aides. Aujourd'hui, les subventions sont en baisse, ce qui rend les investissements difficiles.",France 2,"Producteur, Paris : France 2, 2019",National,France 2 Actualités,[Journée de captation FR2 du 29 mars 2019],Europe : la PAC cauchemar des agriculteurs,20 heures,2019-03-29 00:00:00,290319_EuropeLaPACCauchemarDesAgriculteurs_20h_FR2,Walter Hallstein,Common Agricultural Policy,Brussels,"Signature, BW"
6411985001023,Europe : la PAC cauchemar des agriculteurs,20 heures,20 heures : [émission du 29 mars 2019],France 2,29/03/2019,vendredi,Première diffusion,20:21:35,20:22:19,00:00:44:00,Journal télévisé ; Reportage,"JOU,Decherf Laurence ; JRI,Faure Frédéric ; JRI,Tribouart Annie ; PRE,Delahousse Laurent ; PAR,Trouvé Aurélie ; PAR,Rossignol Christophe ; MON,Bequet Annie Claude",Union européenne ; politique agricole ; PAC ; réforme ; agriculture ; agriculteur ; subvention,"Reportage. En France, 9 fermes sur 10 touchent des subventions de la Politique Agricole Commune (PAC), ce qui représente plus de 9 milliards d'euros chaque année. A sa mise en place, la PAC versait des subventions aux agriculteurs pour leur garantir un prix de vente sur leurs productions. Dans les années 80, l'offre est supérieure à la demande. La PAC est réformée. Les critères pour toucher les aides changent. A chaque réforme, les agriculteurs protestent, parce que leurs revenus et leurs exploitations dépendent de ces aides. Aujourd'hui, les subventions sont en baisse, ce qui rend les investissements difficiles.",France 2,"Producteur, Paris : France 2, 2019",National,France 2 Actualités,[Journée de captation FR2 du 29 mars 2019],Europe : la PAC cauchemar des agriculteurs,20 heures,2019-03-29 00:00:00,290319_EuropeLaPACCauchemarDesAgriculteurs_20h_FR2_1,Walter Hallstein,Common Agricultural Policy,Europe,"Dairy, BW"
6411985001023,Europe : la PAC cauchemar des agriculteurs,20 heures,20 heures : [émission du 29 mars 2019],France 2,29/03/2019,vendredi,Première diffusion,20:21:35,20:22:19,00:00:44:00,Journal télévisé ; Reportage,"JOU,Decherf Laurence ; JRI,Faure Frédéric ; JRI,Tribouart Annie ; PRE,Delahousse Laurent ; PAR,Trouvé Aurélie ; PAR,Rossignol Christophe ; MON,Bequet Annie Claude",Union européenne ; politique agricole ; PAC ; réforme ; agriculture ; agriculteur ; subvention,"Reportage. En France, 9 fermes sur 10 touchent des subventions de la Politique Agricole Commune (PAC), ce qui représente plus de 9 milliards d'euros chaque année. A sa mise en place, la PAC versait des subventions aux agriculteurs pour leur garantir un prix de vente sur leurs productions. Dans les années 80, l'offre est supérieure à la demande. La PAC est réformée. Les critères pour toucher les aides changent. A chaque réforme, les agriculteurs protestent, parce que leurs revenus et leurs exploitations dépendent de ces aides. Aujourd'hui, les subventions sont en baisse, ce qui rend les investissements difficiles.",France 2,"Producteur, Paris : France 2, 2019",National,France 2 Actualités,[Journée de captation FR2 du 29 mars 2019],Europe : la PAC cauchemar des agriculteurs,20 heures,2019-03-29 00:00:00,290319_EuropeLaPACCauchemarDesAgriculteurs_20h_FR2_2,Walter Hallstein,Common Agricultural Policy,Europe,"Animal husbandry, BW"
6411985001023,Europe : la PAC cauchemar des agriculteurs,20 heures,20 heures : [émission du 29 mars 2019],France 2,29/03/2019,vendredi,Première diffusion,20:21:35,20:22:19,00:00:44:00,Journal télévisé ; Reportage,"JOU,Decherf Laurence ; JRI,Faure Frédéric ; JRI,Tribouart Annie ; PRE,Delahousse Laurent ; PAR,Trouvé Aurélie ; PAR,Rossignol Christophe ; MON,Bequet Annie Claude",Union européenne ; politique agricole ; PAC ; réforme ; agriculture ; agriculteur ; subvention,"Reportage. En France, 9 fermes sur 10 touchent des subventions de la Politique Agricole Commune (PAC), ce qui représente plus de 9 milliards d'euros chaque année. A sa mise en place, la PAC versait des subventions aux agriculteurs pour leur garantir un prix de vente sur leurs productions. Dans les années 80, l'offre est supérieure à la demande. La PAC est réformée. Les critères pour toucher les aides changent. A chaque réforme, les agriculteurs protestent, parce que leurs revenus et leurs exploitations dépendent de ces aides. Aujourd'hui, les subventions sont en baisse, ce qui rend les investissements difficiles.",France 2,"Producteur, Paris : France 2, 2019",National,France 2 Actualités,[Journée de captation FR2 du 29 mars 2019],Europe : la PAC cauchemar des agriculteurs,20 heures,2019-03-29 00:00:00,290319_EuropeLaPACCauchemarDesAgriculteurs_20h_FR2_3,Walter Hallstein,Common Agricultural Policy,Europe,"Factory, BW"
6411985001023,Europe : la PAC cauchemar des agriculteurs,20 heures,20 heures : [émission du 29 mars 2019],France 2,29/03/2019,vendredi,Première diffusion,20:21:35,20:22:19,00:00:44:00,Journal télévisé ; Reportage,"JOU,Decherf Laurence ; JRI,Faure Frédéric ; JRI,Tribouart Annie ; PRE,Delahousse Laurent ; PAR,Trouvé Aurélie ; PAR,Rossignol Christophe ; MON,Bequet Annie Claude",Union européenne ; politique agricole ; PAC ; réforme ; agriculture ; agriculteur ; subvention,"Reportage. En France, 9 fermes sur 10 touchent des subventions de la Politique Agricole Commune (PAC), ce qui représente plus de 9 milliards d'euros chaque année. A sa mise en place, la PAC versait des subventions aux agriculteurs pour leur garantir un prix de vente sur leurs productions. Dans les années 80, l'offre est supérieure à la demande. La PAC est réformée. Les critères pour toucher les aides changent. A chaque réforme, les agriculteurs protestent, parce que leurs revenus et leurs exploitations dépendent de ces aides. Aujourd'hui, les subventions sont en baisse, ce qui rend les investissements difficiles.",France 2,"Producteur, Paris : France 2, 2019",National,France 2 Actualités,[Journée de captation FR2 du 29 mars 2019],Europe : la PAC cauchemar des agriculteurs,20 heures,2019-03-29 00:00:00,290319_EuropeLaPACCauchemarDesAgriculteurs_20h_FR2_4,Walter Hallstein,Common Agricultural Policy,France,"Peasant, Demonstration"
6411985001023,Europe : la PAC cauchemar des agriculteurs,20 heures,20 heures : [émission du 29 mars 2019],France 2,29/03/2019,vendredi,Première diffusion,20:21:35,20:22:19,00:00:44:00,Journal télévisé ; Reportage,"JOU,Decherf Laurence ; JRI,Faure Frédéric ; JRI,Tribouart Annie ; PRE,Delahousse Laurent ; PAR,Trouvé Aurélie ; PAR,Rossignol Christophe ; MON,Bequet Annie Claude",Union européenne ; politique agricole ; PAC ; réforme ; agriculture ; agriculteur ; subvention,"Reportage. En France, 9 fermes sur 10 touchent des subventions de la Politique Agricole Commune (PAC), ce qui représente plus de 9 milliards d'euros chaque année. A sa mise en place, la PAC versait des subventions aux agriculteurs pour leur garantir un prix de vente sur leurs productions. Dans les années 80, l'offre est supérieure à la demande. La PAC est réformée. Les critères pour toucher les aides changent. A chaque réforme, les agriculteurs protestent, parce que leurs revenus et leurs exploitations dépendent de ces aides. Aujourd'hui, les subventions sont en baisse, ce qui rend les investissements difficiles.",France 2,"Producteur, Paris : France 2, 2019",National,France 2 Actualités,[Journée de captation FR2 du 29 mars 2019],Europe : la PAC cauchemar des agriculteurs,20 heures,2019-03-29 00:00:00,290319_EuropeLaPACCauchemarDesAgriculteurs_20h_FR2_5,Walter Hallstein,Common Agricultural Policy,Brussels,Flag of Europe
6411985001023,Europe : la PAC cauchemar des agriculteurs,20 heures,20 heures : [émission du 29 mars 2019],France 2,29/03/2019,vendredi,Première diffusion,20:21:35,20:22:19,00:00:44:00,Journal télévisé ; Reportage,"JOU,Decherf Laurence ; JRI,Faure Frédéric ; JRI,Tribouart Annie ; PRE,Delahousse Laurent ; PAR,Trouvé Aurélie ; PAR,Rossignol Christophe ; MON,Bequet Annie Claude",Union européenne ; politique agricole ; PAC ; réforme ; agriculture ; agriculteur ; subvention,"Reportage. En France, 9 fermes sur 10 touchent des subventions de la Politique Agricole Commune (PAC), ce qui représente plus de 9 milliards d'euros chaque année. A sa mise en place, la PAC versait des subventions aux agriculteurs pour leur garantir un prix de vente sur leurs productions. Dans les années 80, l'offre est supérieure à la demande. La PAC est réformée. Les critères pour toucher les aides changent. A chaque réforme, les agriculteurs protestent, parce que leurs revenus et leurs exploitations dépendent de ces aides. Aujourd'hui, les subventions sont en baisse, ce qui rend les investissements difficiles.",France 2,"Producteur, Paris : France 2, 2019",National,France 2 Actualités,[Journée de captation FR2 du 29 mars 2019],Europe : la PAC cauchemar des agriculteurs,20 heures,2019-03-29 00:00:00,290319_EuropeLaPACCauchemarDesAgriculteurs_20h_FR2_6,Walter Hallstein,Common Agricultural Policy,Brussels,European Commission
4208832001002,[Europe : les désaccords du couple franco allemand],20 heures,20 heures : [émission du 07 juin 2010],France 2,07/06/2010,lundi,Première diffusion,19:59:47,20:01:22,00:01:35:00,Journal télévisé ; Reportage ; Journal télévisé,"JOU,Wittenberg Jeff",Union européenne ; République fédérale d'Allemagne ; France ; relations diplomatiques ; relations économiques ; finance ; euro ; crise économique ; Commission européenne ; plan économique (de sauvetage) ; aide financière ; BCE (Banque centrale européenne) ; réunion ; annulation ; Sarkozy Nicolas ; Merkel Angela,"Reportage. Suite à l'annulation de la rencontre prévue entre le président Nicolas SARKOZY et la chancelière allemande Angela MERKEL, pour parler de l'avenir de l'Europe, retour sur les désaccords au sein du couple franco-allemand, concernant notamment le traitement de la crise grecque et de la crise de l'Euro. Alternance d'un commentaire sur images d'archives.",France 2,"Producteur, Paris : France 2, 2010",National,France 2 Actualités,[Journée de captation France 2 du 07 juin 2010],Europe : les désaccords du couple franco-allemand_x000D_,20 heures,2010-06-07 00:00:00,070610_EuropeLesDesaccordsDuCoupleFrancoAllemand_20h_FR2,"Nicolas Sorkozy, Angela Merkel",European debt crisis,Brussels,Meeting
4208832001002,[Europe : les désaccords du couple franco allemand],20 heures,20 heures : [émission du 07 juin 2010],France 2,07/06/2010,lundi,Première diffusion,19:59:47,20:01:22,00:01:35:00,Journal télévisé ; Reportage ; Journal télévisé,"JOU,Wittenberg Jeff",Union européenne ; République fédérale d'Allemagne ; France ; relations diplomatiques ; relations économiques ; finance ; euro ; crise économique ; Commission européenne ; plan économique (de sauvetage) ; aide financière ; BCE (Banque centrale européenne) ; réunion ; annulation ; Sarkozy Nicolas ; Merkel Angela,"Reportage. Suite à l'annulation de la rencontre prévue entre le président Nicolas SARKOZY et la chancelière allemande Angela MERKEL, pour parler de l'avenir de l'Europe, retour sur les désaccords au sein du couple franco-allemand, concernant notamment le traitement de la crise grecque et de la crise de l'Euro. Alternance d'un commentaire sur images d'archives.",France 2,"Producteur, Paris : France 2, 2010",National,France 2 Actualités,[Journée de captation France 2 du 07 juin 2010],Europe : les désaccords du couple franco-allemand_x000D_,20 heures,2010-06-07 00:00:00,070610_EuropeLesDesaccordsDuCoupleFrancoAllemand_20h_FR2_1,"Nicolas Sorkozy, Angela Merkel",European debt crisis,Brussels,Meeting
4208832001002,[Europe : les désaccords du couple franco allemand],20 heures,20 heures : [émission du 07 juin 2010],France 2,07/06/2010,lundi,Première diffusion,19:59:47,20:01:22,00:01:35:00,Journal télévisé ; Reportage ; Journal télévisé,"JOU,Wittenberg Jeff",Union européenne ; République fédérale d'Allemagne ; France ; relations diplomatiques ; relations économiques ; finance ; euro ; crise économique ; Commission européenne ; plan économique (de sauvetage) ; aide financière ; BCE (Banque centrale européenne) ; réunion ; annulation ; Sarkozy Nicolas ; Merkel Angela,"Reportage. Suite à l'annulation de la rencontre prévue entre le président Nicolas SARKOZY et la chancelière allemande Angela MERKEL, pour parler de l'avenir de l'Europe, retour sur les désaccords au sein du couple franco-allemand, concernant notamment le traitement de la crise grecque et de la crise de l'Euro. Alternance d'un commentaire sur images d'archives.",France 2,"Producteur, Paris : France 2, 2010",National,France 2 Actualités,[Journée de captation France 2 du 07 juin 2010],Europe : les désaccords du couple franco-allemand_x000D_,20 heures,2010-06-07 00:00:00,070610_EuropeLesDesaccordsDuCoupleFrancoAllemand_20h_FR2_2,"Nicolas Sorkozy, Angela Merkel",European debt crisis,Berlin,Meeting
4208832001002,[Europe : les désaccords du couple franco allemand],20 heures,20 heures : [émission du 07 juin 2010],France 2,07/06/2010,lundi,Première diffusion,19:59:47,20:01:22,00:01:35:00,Journal télévisé ; Reportage ; Journal télévisé,"JOU,Wittenberg Jeff",Union européenne ; République fédérale d'Allemagne ; France ; relations diplomatiques ; relations économiques ; finance ; euro ; crise économique ; Commission européenne ; plan économique (de sauvetage) ; aide financière ; BCE (Banque centrale européenne) ; réunion ; annulation ; Sarkozy Nicolas ; Merkel Angela,"Reportage. Suite à l'annulation de la rencontre prévue entre le président Nicolas SARKOZY et la chancelière allemande Angela MERKEL, pour parler de l'avenir de l'Europe, retour sur les désaccords au sein du couple franco-allemand, concernant notamment le traitement de la crise grecque et de la crise de l'Euro. Alternance d'un commentaire sur images d'archives.",France 2,"Producteur, Paris : France 2, 2010",National,France 2 Actualités,[Journée de captation France 2 du 07 juin 2010],Europe : les désaccords du couple franco-allemand_x000D_,20 heures,2010-06-07 00:00:00,070610_EuropeLesDesaccordsDuCoupleFrancoAllemand_20h_FR2_3,"Nicolas Sorkozy, Angela Merkel",European debt crisis,Europe,Meeting
4208832001002,[Europe : les désaccords du couple franco allemand],20 heures,20 heures : [émission du 07 juin 2010],France 2,07/06/2010,lundi,Première diffusion,19:59:47,20:01:22,00:01:35:00,Journal télévisé ; Reportage ; Journal télévisé,"JOU,Wittenberg Jeff",Union européenne ; République fédérale d'Allemagne ; France ; relations diplomatiques ; relations économiques ; finance ; euro ; crise économique ; Commission européenne ; plan économique (de sauvetage) ; aide financière ; BCE (Banque centrale européenne) ; réunion ; annulation ; Sarkozy Nicolas ; Merkel Angela,"Reportage. Suite à l'annulation de la rencontre prévue entre le président Nicolas SARKOZY et la chancelière allemande Angela MERKEL, pour parler de l'avenir de l'Europe, retour sur les désaccords au sein du couple franco-allemand, concernant notamment le traitement de la crise grecque et de la crise de l'Euro. Alternance d'un commentaire sur images d'archives.",France 2,"Producteur, Paris : France 2, 2010",National,France 2 Actualités,[Journée de captation France 2 du 07 juin 2010],Europe : les désaccords du couple franco-allemand_x000D_,20 heures,2010-06-07 00:00:00,070610_EuropeLesDesaccordsDuCoupleFrancoAllemand_20h_FR2_4,"Nicolas Sorkozy, Angela Merkel",European debt crisis,Brussels,Meeting
4208832001002,[Europe : les désaccords du couple franco allemand],20 heures,20 heures : [émission du 07 juin 2010],France 2,07/06/2010,lundi,Première diffusion,19:59:47,20:01:22,00:01:35:00,Journal télévisé ; Reportage ; Journal télévisé,"JOU,Wittenberg Jeff",Union européenne ; République fédérale d'Allemagne ; France ; relations diplomatiques ; relations économiques ; finance ; euro ; crise économique ; Commission européenne ; plan économique (de sauvetage) ; aide financière ; BCE (Banque centrale européenne) ; réunion ; annulation ; Sarkozy Nicolas ; Merkel Angela,"Reportage. Suite à l'annulation de la rencontre prévue entre le président Nicolas SARKOZY et la chancelière allemande Angela MERKEL, pour parler de l'avenir de l'Europe, retour sur les désaccords au sein du couple franco-allemand, concernant notamment le traitement de la crise grecque et de la crise de l'Euro. Alternance d'un commentaire sur images d'archives.",France 2,"Producteur, Paris : France 2, 2010",National,France 2 Actualités,[Journée de captation France 2 du 07 juin 2010],Europe : les désaccords du couple franco-allemand_x000D_,20 heures,2010-06-07 00:00:00,070610_EuropeLesDesaccordsDuCoupleFrancoAllemand_20h_FR2_5,Angela Merkel,European debt crisis,Berlin,Bundestag
4208832001002,[Europe : les désaccords du couple franco allemand],20 heures,20 heures : [émission du 07 juin 2010],France 2,07/06/2010,lundi,Première diffusion,19:59:47,20:01:22,00:01:35:00,Journal télévisé ; Reportage ; Journal télévisé,"JOU,Wittenberg Jeff",Union européenne ; République fédérale d'Allemagne ; France ; relations diplomatiques ; relations économiques ; finance ; euro ; crise économique ; Commission européenne ; plan économique (de sauvetage) ; aide financière ; BCE (Banque centrale européenne) ; réunion ; annulation ; Sarkozy Nicolas ; Merkel Angela,"Reportage. Suite à l'annulation de la rencontre prévue entre le président Nicolas SARKOZY et la chancelière allemande Angela MERKEL, pour parler de l'avenir de l'Europe, retour sur les désaccords au sein du couple franco-allemand, concernant notamment le traitement de la crise grecque et de la crise de l'Euro. Alternance d'un commentaire sur images d'archives.",France 2,"Producteur, Paris : France 2, 2010",National,France 2 Actualités,[Journée de captation France 2 du 07 juin 2010],Europe : les désaccords du couple franco-allemand_x000D_,20 heures,2010-06-07 00:00:00,070610_EuropeLesDesaccordsDuCoupleFrancoAllemand_20h_FR2_6,"Christine Lagarde, Angela Merkel",European debt crisis,Brussels,Meeting
4208832001002,[Europe : les désaccords du couple franco allemand],20 heures,20 heures : [émission du 07 juin 2010],France 2,07/06/2010,lundi,Première diffusion,19:59:47,20:01:22,00:01:35:00,Journal télévisé ; Reportage ; Journal télévisé,"JOU,Wittenberg Jeff",Union européenne ; République fédérale d'Allemagne ; France ; relations diplomatiques ; relations économiques ; finance ; euro ; crise économique ; Commission européenne ; plan économique (de sauvetage) ; aide financière ; BCE (Banque centrale européenne) ; réunion ; annulation ; Sarkozy Nicolas ; Merkel Angela,"Reportage. Suite à l'annulation de la rencontre prévue entre le président Nicolas SARKOZY et la chancelière allemande Angela MERKEL, pour parler de l'avenir de l'Europe, retour sur les désaccords au sein du couple franco-allemand, concernant notamment le traitement de la crise grecque et de la crise de l'Euro. Alternance d'un commentaire sur images d'archives.",France 2,"Producteur, Paris : France 2, 2010",National,France 2 Actualités,[Journée de captation France 2 du 07 juin 2010],Europe : les désaccords du couple franco-allemand_x000D_,20 heures,2010-06-07 00:00:00,070610_EuropeLesDesaccordsDuCoupleFrancoAllemand_20h_FR2_7,"Nicolas Sarkozy, Angela Merkel",Anniversary Armistice of 11 November 1918,Paris,Ceremony
5773872001024,Europe Royaume Uni : 40 ans de désamour,20 heures,20 heures : [émission du 26 juin 2016],France 2,26/06/2016,dimanche,Première diffusion,20:16:12,20:18:36,00:02:24:00,Journal télévisé ; Reportage ; Journal télévisé,"JOU,La Mornais Loïc de ; JOU,Kalmus Laura ; PAR,Churchill Winston ; PAR,Simon Eric ; PAR,Thatcher Margaret",Union européenne ; Royaume Uni ; histoire ; relations internationales ; relations économiques ; monnaie (euro) ; accord international (Schengen) ; sortie (Brexit) ; document d'archives ; Churchill Winston ; Gaulle Charles de ; Thatcher Margaret,"Reportage. Rappel historique des relations diplomatiques et économiques entre l'Europe et le Royaume-Uni : intégration de l'Union européenne en 1973, refus de la monnaie unique, refus de l'espace Schengen et référendum sur le Brexit. Commentaire sur images d'archives, d'illustration, infographie, entrecoupé par des extraits de déclarations de Winston CHURCHILL et Margaret THATCHER, anciens premiers ministres britanniques et par une interview d'Eric SIMON, historien.",France 2,"Producteur, Paris : France Télévision, 2016",National,France 2 Actualités,[Journée de captation FR2 du 26 juin 2016],Europe Royaume Uni : 40 ans de désamour,20 heures,2016-06-26 00:00:00,260616_EuropeRoyaumeUni40AnsDeDesamour_20h_FR2,"Jose Manuel Barroso, Herman Van Rompuy, George Papandreou",United Kingdom European Union relations,London,Maison de l Europe
5773872001024,Europe Royaume Uni : 40 ans de désamour,20 heures,20 heures : [émission du 26 juin 2016],France 2,26/06/2016,dimanche,Première diffusion,20:16:12,20:18:36,00:02:24:00,Journal télévisé ; Reportage ; Journal télévisé,"JOU,La Mornais Loïc de ; JOU,Kalmus Laura ; PAR,Churchill Winston ; PAR,Simon Eric ; PAR,Thatcher Margaret",Union européenne ; Royaume Uni ; histoire ; relations internationales ; relations économiques ; monnaie (euro) ; accord international (Schengen) ; sortie (Brexit) ; document d'archives ; Churchill Winston ; Gaulle Charles de ; Thatcher Margaret,"Reportage. Rappel historique des relations diplomatiques et économiques entre l'Europe et le Royaume-Uni : intégration de l'Union européenne en 1973, refus de la monnaie unique, refus de l'espace Schengen et référendum sur le Brexit. Commentaire sur images d'archives, d'illustration, infographie, entrecoupé par des extraits de déclarations de Winston CHURCHILL et Margaret THATCHER, anciens premiers ministres britanniques et par une interview d'Eric SIMON, historien.",France 2,"Producteur, Paris : France Télévision, 2016",National,France 2 Actualités,[Journée de captation FR2 du 26 juin 2016],Europe Royaume Uni : 40 ans de désamour,20 heures,2016-06-26 00:00:00,260616_EuropeRoyaumeUni40AnsDeDesamour_20h_FR2_1,"Jose Manuel Barroso, Herman Van Rompuy, George Papandreou",United Kingdom European Union relations,London,"Campaign, Tee shirt"
5773872001024,Europe Royaume Uni : 40 ans de désamour,20 heures,20 heures : [émission du 26 juin 2016],France 2,26/06/2016,dimanche,Première diffusion,20:16:12,20:18:36,00:02:24:00,Journal télévisé ; Reportage ; Journal télévisé,"JOU,La Mornais Loïc de ; JOU,Kalmus Laura ; PAR,Churchill Winston ; PAR,Simon Eric ; PAR,Thatcher Margaret",Union européenne ; Royaume Uni ; histoire ; relations internationales ; relations économiques ; monnaie (euro) ; accord international (Schengen) ; sortie (Brexit) ; document d'archives ; Churchill Winston ; Gaulle Charles de ; Thatcher Margaret,"Reportage. Rappel historique des relations diplomatiques et économiques entre l'Europe et le Royaume-Uni : intégration de l'Union européenne en 1973, refus de la monnaie unique, refus de l'espace Schengen et référendum sur le Brexit. Commentaire sur images d'archives, d'illustration, infographie, entrecoupé par des extraits de déclarations de Winston CHURCHILL et Margaret THATCHER, anciens premiers ministres britanniques et par une interview d'Eric SIMON, historien.",France 2,"Producteur, Paris : France Télévision, 2016",National,France 2 Actualités,[Journée de captation FR2 du 26 juin 2016],Europe Royaume Uni : 40 ans de désamour,20 heures,2016-06-26 00:00:00,260616_EuropeRoyaumeUni40AnsDeDesamour_20h_FR2_2,Winston Churchill,United Kingdom European Union relations,London,"Discourse, BW"
5773872001024,Europe Royaume Uni : 40 ans de désamour,20 heures,20 heures : [émission du 26 juin 2016],France 2,26/06/2016,dimanche,Première diffusion,20:16:12,20:18:36,00:02:24:00,Journal télévisé ; Reportage ; Journal télévisé,"JOU,La Mornais Loïc de ; JOU,Kalmus Laura ; PAR,Churchill Winston ; PAR,Simon Eric ; PAR,Thatcher Margaret",Union européenne ; Royaume Uni ; histoire ; relations internationales ; relations économiques ; monnaie (euro) ; accord international (Schengen) ; sortie (Brexit) ; document d'archives ; Churchill Winston ; Gaulle Charles de ; Thatcher Margaret,"Reportage. Rappel historique des relations diplomatiques et économiques entre l'Europe et le Royaume-Uni : intégration de l'Union européenne en 1973, refus de la monnaie unique, refus de l'espace Schengen et référendum sur le Brexit. Commentaire sur images d'archives, d'illustration, infographie, entrecoupé par des extraits de déclarations de Winston CHURCHILL et Margaret THATCHER, anciens premiers ministres britanniques et par une interview d'Eric SIMON, historien.",France 2,"Producteur, Paris : France Télévision, 2016",National,France 2 Actualités,[Journée de captation FR2 du 26 juin 2016],Europe Royaume Uni : 40 ans de désamour,20 heures,2016-06-26 00:00:00,260616_EuropeRoyaumeUni40AnsDeDesamour_20h_FR2_3,"Winston Churchill, Charles de Gaulle",United Kingdom European Union relations,Europe,"Military parade, BW"
5773872001024,Europe Royaume Uni : 40 ans de désamour,20 heures,20 heures : [émission du 26 juin 2016],France 2,26/06/2016,dimanche,Première diffusion,20:16:12,20:18:36,00:02:24:00,Journal télévisé ; Reportage ; Journal télévisé,"JOU,La Mornais Loïc de ; JOU,Kalmus Laura ; PAR,Churchill Winston ; PAR,Simon Eric ; PAR,Thatcher Margaret",Union européenne ; Royaume Uni ; histoire ; relations internationales ; relations économiques ; monnaie (euro) ; accord international (Schengen) ; sortie (Brexit) ; document d'archives ; Churchill Winston ; Gaulle Charles de ; Thatcher Margaret,"Reportage. Rappel historique des relations diplomatiques et économiques entre l'Europe et le Royaume-Uni : intégration de l'Union européenne en 1973, refus de la monnaie unique, refus de l'espace Schengen et référendum sur le Brexit. Commentaire sur images d'archives, d'illustration, infographie, entrecoupé par des extraits de déclarations de Winston CHURCHILL et Margaret THATCHER, anciens premiers ministres britanniques et par une interview d'Eric SIMON, historien.",France 2,"Producteur, Paris : France Télévision, 2016",National,France 2 Actualités,[Journée de captation FR2 du 26 juin 2016],Europe Royaume Uni : 40 ans de désamour,20 heures,2016-06-26 00:00:00,260616_EuropeRoyaumeUni40AnsDeDesamour_20h_FR2_4,"Winston Churchill, Charles de Gaulle",United Kingdom European Union relations,Europe,"Military parade, BW"
5773872001024,Europe Royaume Uni : 40 ans de désamour,20 heures,20 heures : [émission du 26 juin 2016],France 2,26/06/2016,dimanche,Première diffusion,20:16:12,20:18:36,00:02:24:00,Journal télévisé ; Reportage ; Journal télévisé,"JOU,La Mornais Loïc de ; JOU,Kalmus Laura ; PAR,Churchill Winston ; PAR,Simon Eric ; PAR,Thatcher Margaret",Union européenne ; Royaume Uni ; histoire ; relations internationales ; relations économiques ; monnaie (euro) ; accord international (Schengen) ; sortie (Brexit) ; document d'archives ; Churchill Winston ; Gaulle Charles de ; Thatcher Margaret,"Reportage. Rappel historique des relations diplomatiques et économiques entre l'Europe et le Royaume-Uni : intégration de l'Union européenne en 1973, refus de la monnaie unique, refus de l'espace Schengen et référendum sur le Brexit. Commentaire sur images d'archives, d'illustration, infographie, entrecoupé par des extraits de déclarations de Winston CHURCHILL et Margaret THATCHER, anciens premiers ministres britanniques et par une interview d'Eric SIMON, historien.",France 2,"Producteur, Paris : France Télévision, 2016",National,France 2 Actualités,[Journée de captation FR2 du 26 juin 2016],Europe Royaume Uni : 40 ans de désamour,20 heures,2016-06-26 00:00:00,260616_EuropeRoyaumeUni40AnsDeDesamour_20h_FR2_5,"Edward Heath, Geoffrey Rippon",Enlargement of the European Union,Brussels,Signature
